Array,SimSub,AIC_TD,AIC_TDRS,AIC_Util,AIC_FourLR,RealAlpha,RealBeta,RecAlpha,RecBeta
18,8691,134.23375953207,135.971428452013,134.331162184471,138.647071528741,0.161951402977643,2.66861728169852,0.348615020931892,3.81217601523962
18,8692,131.345989751201,133.343856014305,132.960694178384,135.626808966968,0.550591164500659,1.50468447554795,0.709638134197673,3.07163201047062
18,8693,153.27820708928,154.9277600114,155.097054338994,158.752064737879,0.729850196355997,0.575047396851352,0.484252948669136,0.906905309056489
18,8694,106.373745062046,108.713061893568,108.253896117069,108.675795558988,0.432022488584164,5.58434047229598,0.259732300418802,7.32172698382767
18,8695,120.622785937243,122.927920410614,122.631831234025,126.74164554385,0.686122428103925,4.96403382203325,0.839794220844877,3.84869352328214
18,8696,67.1750524710839,69.1064659983024,69.1284298133055,73.0508374064135,0.76642701112241,10.4635596003818,0.78182770936072,9.65798343050624
18,8697,101.787546316997,103.784301208317,103.568504375297,107.439333585269,0.46057283025004,7.91698963281117,0.45424311131152,7.17617944248014
18,8698,145.241417909429,147.241009285482,146.69931382545,149.615641551457,0.327098556822074,1.95276998811371,0.454627964454278,2.14222554823111
18,8699,106.064602574906,108.943652300091,108.039087955077,114.769277364672,0.128634962640341,8.84297024268409,0.107100674816708,9.86457848884622
18,8700,53.3035951224582,55.3817928441795,54.7409254293754,60.0320897381519,0.845942401990732,7.11527846344399,0.811430478082818,11.3445454683591
18,8701,128.13865029722,129.854791587723,130.094709613949,128.845365847967,0.426197495344439,3.61604448068301,0.476848692884338,3.91501684501039
18,8702,100.730537606819,103.085935706659,102.764328343923,107.124038487503,0.821343453313719,4.61095743891786,0.826970931467298,5.86006354975686
18,8703,151.180591213424,153.212169344505,152.453536969724,157.549156675409,0.807862579041627,0.718505305529283,0.712730987247169,1.08064949399186
18,8704,150.781063015446,153.370053930725,152.669183401033,157.297286699946,0.863237327372812,0.738498249306046,0.78789128561615,1.15157670217841
18,8705,122.999981777667,116.46661456826,120.998822782232,118.226298062326,0.439888655847132,4.95945224739641,0.60913514528475,4.22005697657362
18,8706,92.6240735415636,91.6301554141969,94.1649185929605,95.4389458077713,0.546140301148359,6.83188464035742,0.647819901562109,7.02241738596376
